pathway,rel_type,subtype,edge_sign,gene1,lfc1,p1,fdr1,gene2,lfc2,p2,fdr2,coherent,both_FDR,in_intersect,in_pheno,worst_p
hsa04931,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.0479971366369964
hsa04931,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,2,0.0479971366369964
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,2,0.00400805854631353
hsa04933,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.00604856153799963
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.00694558784935386
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PLCG1,0.182449170261676,0.0082697963729943,0.0997947821115051,TRUE,FALSE,0,2,0.0122488350045032
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,2,0.0122488350045032
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,2,0.0122692600501608
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0122692600501608
hsa04933,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,PIM1,0.237598179017244,0.012714040972404,0.111852280585697,TRUE,FALSE,0,2,0.012714040972404
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,TRUE,FALSE,0,2,0.0128324083634766
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0132187992668058
hsa04933,PPrel,activation;phosphorylation;indirect effect,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0132187992668058
hsa04933,PPrel,activation;indirect effect,1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,BAX,0.341780465352488,0.0136443501184127,0.113739722456912,FALSE,FALSE,0,2,0.0136443501184127
hsa04933,PPrel,activation;indirect effect,1,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,BAX,0.341780465352488,0.0136443501184127,0.113739722456912,FALSE,FALSE,0,2,0.0136443501184127
hsa04933,PPrel,activation;indirect effect,1,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0150267246293483
hsa04933,PPrel,activation;indirect effect,1,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0150267246293483
hsa04933,PPrel,activation;indirect effect,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,2,0.0173365303927831
hsa04933,PPrel,activation;indirect effect,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0186148363045659
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,2,0.0241401734901125
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,2,0.025007761246042
hsa04933,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,2,0.025007761246042
hsa04933,PPrel,activation,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,NOX4,-0.212168891393445,0.0268769198482211,0.14691049806947,FALSE,FALSE,0,2,0.0268769198482211
hsa04933,PPrel,activation;indirect effect,1,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,NOX4,-0.212168891393445,0.0268769198482211,0.14691049806947,TRUE,FALSE,0,2,0.0268769198482211
hsa04933,PPrel,activation;indirect effect,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,NOX4,-0.212168891393445,0.0268769198482211,0.14691049806947,FALSE,FALSE,0,2,0.0268769198482211
hsa04933,PPrel,activation;indirect effect,1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,NOX4,-0.212168891393445,0.0268769198482211,0.14691049806947,FALSE,FALSE,0,2,0.0268769198482211
hsa04933,PPrel,activation,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,DIAPH1,-0.213907735790289,0.0274624990707788,0.148336760934694,FALSE,FALSE,0,2,0.0274624990707788
hsa04933,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FALSE,FALSE,0,2,0.0322680307039496
hsa04933,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04933,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,COL1A1,0.305441164532185,0.0439344510378744,0.182379766929762,TRUE,FALSE,0,2,0.0439344510378744
hsa04933,PPrel,activation;indirect effect,1,DIAPH1,-0.213907735790289,0.0274624990707788,0.148336760934694,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,TRUE,FALSE,0,2,0.0444310617198828
hsa04933,PPrel,activation;indirect effect,1,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,2,0.0444310617198828
hsa04933,PPrel,activation;indirect effect,1,RAC1,-0.166148471728248,0.0444310617198828,0.182856194881553,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,2,0.0444310617198828
hsa04933,PPrel,activation;indirect effect,1,AGER,0.236604176880382,0.0122488350045032,0.110715062217674,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,TRUE,FALSE,0,2,0.0479971366369964
hsa04933,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.0479971366369964
hsa04933,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0479971366369964
hsa04935,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,FALSE,FALSE,0,0,0.00154303417409644
hsa04935,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,JUNB,0.490374688608143,0.0026670124193184,0.0745214814612773,TRUE,FALSE,0,1,0.004956499558627
hsa04935,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04935,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04935,PPrel,activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.00604856153799963
hsa04935,PPrel,activation;phosphorylation,1,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,1,0.00742441276874709
hsa04935,PPrel,inhibition,-1,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,0,0.00885026912592462
hsa04935,PPrel,activation;phosphorylation,1,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,1,0.0122692600501608
hsa04935,PPrel,activation,1,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,TRUE,FALSE,0,1,0.0128324083634766
hsa04935,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,IGF1,-0.750196331507432,0.0163841211440685,0.121600797588543,FALSE,FALSE,1,2,0.0163841211440685
hsa04935,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0178555653576005
hsa04935,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0186148363045659
hsa04935,PPrel,activation,1,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,1,0.0241401734901125
hsa04935,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04935,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04935,PPrel,activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,2,0.025007761246042
hsa04935,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,TRUE,FALSE,0,0,0.0275013494997748
hsa04935,PPrel,inhibition,-1,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,TRUE,FALSE,0,0,0.0275013494997748
hsa04935,PPrel,activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FALSE,FALSE,0,2,0.0322680307039496
hsa04935,PPrel,activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04935,PPrel,activation;phosphorylation,1,MAP2K4,-0.162681310842282,0.033709848634775,0.163375106195145,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,1,0.033709848634775
hsa04935,PPrel,activation;phosphorylation,1,MAP2K4,-0.162681310842282,0.033709848634775,0.163375106195145,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,1,0.033709848634775
hsa04935,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,IGFBP3,0.231841406981911,0.0347053681375458,0.165337312909947,TRUE,FALSE,0,1,0.0347053681375458
hsa04935,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,FALSE,FALSE,0,0,0.0372897668361851
hsa04935,PPrel,inhibition,-1,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,0,0.0372897668361851
hsa04935,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,TRUE,FALSE,0,2,0.037549247403871
hsa04935,PPrel,activation;phosphorylation,1,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0378103111643473
hsa04935,PPrel,activation;phosphorylation,1,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0378103111643473
hsa04935,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0388948218928561
hsa04935,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0388948218928561
hsa04935,PPrel,activation,1,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,ADCY10,-0.315418928193687,0.00885026912592462,0.101102501885085,FALSE,FALSE,0,1,0.0464337234857718
hsa04935,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04935,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04935,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.0479971366369964
hsa04935,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0479971366369964
hsa04935,PPrel,activation,1,GHSR,0.109658079209709,0.0489800361473363,0.19125537924198,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,TRUE,FALSE,0,1,0.0489800361473363
hsa04936,GErel,expression,1,TCF7L1,-0.258908410607808,0.00664517581284024,0.0954881069719081,CCND1,0.8031084765255,0.00074921048132828,0.0578425746384107,FALSE,FALSE,1,1,0.00664517581284024
hsa04936,PPrel,activation,1,MAP2K6,-0.390009286510288,0.00742441276874709,0.0975686824011418,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,TRUE,FALSE,0,1,0.00742441276874709
hsa04936,PPrel,activation,1,FAS,-0.296444124075168,0.0130705654150839,0.112167891342133,FADD,0.190586985500345,0.010997589983844,0.106794774570433,FALSE,FALSE,0,0,0.0130705654150839
hsa04936,PPrel,activation;phosphorylation,1,CAMKK2,0.506110584900416,0.00844909260690126,0.100031858033946,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04936,PPrel,activation;phosphorylation,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,FALSE,FALSE,1,2,0.0174833628632484
hsa04936,GErel,expression,1,IRF3,0.276194091435126,0.0206340131593417,0.132243257785674,IFNA2,-0.117730095388264,0.0103657563541252,0.104571409505261,FALSE,FALSE,0,0,0.0206340131593417
hsa04936,GErel,expression,1,IRF3,0.276194091435126,0.0206340131593417,0.132243257785674,IFNA13,-0.285700807488951,0.0244722292024904,0.140298018023124,FALSE,FALSE,0,0,0.0244722292024904
hsa04936,PPrel,activation;indirect effect,1,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,TRUE,FALSE,0,2,0.0261960327030443
hsa04936,PPrel,inhibition;indirect effect,-1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,FALSE,FALSE,0,2,0.0261960327030443
hsa04936,GErel,expression,1,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,FASN,0.69799363467585,0.0102285985406989,0.104041445819242,TRUE,FALSE,0,1,0.0261960327030443
hsa04936,PPrel,activation;phosphorylation,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,MLYCD,0.272131424826275,0.0291126278511173,0.152132859290081,TRUE,FALSE,0,1,0.0291126278511173
hsa04936,PPrel,activation,1,TNF,0.157059465411569,0.0301660466016043,0.155533122271493,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRUE,FALSE,0,2,0.0301660466016043
hsa04936,PPrel,activation;phosphorylation,1,MAP2K7,0.276184268171789,0.0312313203706094,0.157862266418951,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,1,0.0312313203706094
hsa04936,PPrel,activation;phosphorylation,1,MAP2K4,-0.162681310842282,0.033709848634775,0.163375106195145,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,TRUE,FALSE,0,1,0.033709848634775
hsa04936,PPrel,activation,1,MAP2K3,0.202713273437741,0.0378103111643473,0.171010595111283,MAPK13,-0.192163523711123,0.00400805854631353,0.0825894611298892,FALSE,FALSE,0,2,0.0378103111643473
hsa04960,GErel,expression,1,NR3C2,-0.34910828903409,0.00113882261524829,0.0636171358842145,ATP1A2,-0.212947980744571,0.00440481113505504,0.0852446320063534,TRUE,FALSE,0,0,0.00440481113505504
hsa04960,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04960,GErel,expression,1,NR3C2,-0.34910828903409,0.00113882261524829,0.0636171358842145,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,1,0.0173365303927831
hsa04960,PPrel,activation;indirect effect,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.0173365303927831
hsa04960,GErel,expression,1,NR3C2,-0.34910828903409,0.00113882261524829,0.0636171358842145,SGK1,0.389503628563857,0.0216427882654647,0.134739358955681,FALSE,FALSE,0,0,0.0216427882654647
hsa04960,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,SGK1,0.389503628563857,0.0216427882654647,0.134739358955681,TRUE,FALSE,0,1,0.0216427882654647
hsa04960,GErel,expression,1,NR3C2,-0.34910828903409,0.00113882261524829,0.0636171358842145,ATP1B1,-0.269539821868371,0.0225678950530726,0.136387097211199,TRUE,FALSE,0,0,0.0225678950530726
hsa04960,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04960,PPrel,activation;indirect effect,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04960,PPrel,activation,1,SGK1,0.389503628563857,0.0216427882654647,0.134739358955681,KCNJ1,-0.199094067430262,0.0276254268558882,0.14884923396176,FALSE,FALSE,0,0,0.0276254268558882
hsa04960,GErel,expression,1,NR3C2,-0.34910828903409,0.00113882261524829,0.0636171358842145,ATP1B2,-0.199596650618083,0.036157306912481,0.168485244441999,TRUE,FALSE,0,0,0.036157306912481
hsa04960,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04960,PPrel,activation;indirect effect,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
