gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,consistent_both_datasets
TBC1D10B,-0.0300231549664182,6.34014583050965,-0.347734369342567,0.730494109527629,0.847840569972348,-5.90164187451293,NS,NS,-0.00559996309053485,0.945711934023529,0.973271148811974,NS,0.0191654285955065,0.822442701860598,0.920729757497202,-0.175087190056946,0.229670700291931,0.114300757496096,0.217010968915722,FALSE
GOLGB1,0.0256419032499265,7.76007761724865,0.347587794381212,0.730603069352282,0.847881767494902,-5.9016909005817,NS,NS,0.025108995821937,0.717195947995686,0.842286628350436,NS,0.00807799629934725,0.916728237447188,0.966285477964231,0.0265975264391032,0.835632572814024,0.0246911556892641,0.723921175316084,TRUE
MFAP3L,-0.0472601761700682,6.68597379972219,-0.347496081400575,0.730671249185174,0.847881767494902,-5.90172156611468,NS,NS,-0.00939312267493659,0.940397952921595,0.97102416037913,NS,0.00379553204755371,0.97844964584432,0.994734983020398,-0.192580554112269,0.420638558041532,0.0973187712724305,0.379831949467652,FALSE
UBAP2,-0.0213776703515635,7.37802871939781,-0.347271317762398,0.730838348919697,0.847993478703878,-5.90179668509562,NS,NS,-0.0268335764052275,0.647658909971304,0.794525306914279,NS,-0.0456976163140156,0.469882473747594,0.712711640150285,0.0429996263068347,0.665585315350954,-0.0854265114147664,0.251533662729779,FALSE
ASXL1,-0.0253210568002715,7.10585573256909,-0.346827711189147,0.731168186060872,0.8482939745635,-5.90194480288297,NS,NS,-0.0302751296259853,0.663082354166111,0.805767554209976,NS,-0.0629597454613119,0.391555549517342,0.652883431590754,0.127622615866486,0.219043711126908,-0.177484404606486,0.0678394351693568,FALSE
GRM5,-0.0230059644169483,4.5328327341356,-0.346603481022653,0.731334928986114,0.848405210254046,-5.90201960068174,NS,NS,-0.0285574606708988,0.652993526993077,0.798528484459133,NS,-0.0103496476392117,0.88252439186365,0.949459203755537,0.0162778222961516,0.881123281923249,-0.0620893236468181,0.441199693879535,FALSE
AOC2,-0.0169806397117576,5.02783438509114,-0.345927322636493,0.73183781731257,0.848771876622431,-5.90224486052736,NS,NS,-0.0171174906303283,0.714896572756228,0.841044109167443,NS,0.00887502421114963,0.856081130035397,0.937952163337035,-0.0122867450594007,0.879081197845032,-0.0216505859220109,0.753952831138393,TRUE
ATP4B,0.0181335182551205,3.7622894643221,0.345858764936802,0.731888813414341,0.848771876622431,-5.90226767593923,NS,NS,0.0115822922894221,0.817332155843608,0.904831934999152,NS,0.0262171350951799,0.636694995902247,0.822366219758518,0.094548722019784,0.243467202995545,-0.0578918120209476,0.391336629638378,FALSE
VSIG4,-0.0626435716320775,7.00995458541753,-0.345822129225016,0.731916065108704,0.848771876622431,-5.90227986615045,NS,NS,-0.060965397340554,0.717726635559618,0.842579258768361,NS,-0.133902884660269,0.47519077093239,0.71685785151242,-0.0095551112033769,0.963510936281123,-0.115461172568796,0.697343278128965,TRUE
ASF1B,-0.026219863949102,5.2811536304961,-0.345797232056918,0.731934585219677,0.848771876622431,-5.90228814973371,NS,NS,-0.00707157426857284,0.922481409699166,0.962603280477505,NS,0.0306045821943173,0.665248259158707,0.836152457600844,-0.199370707218792,0.102115113575966,0.146047556650845,0.0969749784455657,FALSE
TAS2R9,-0.0249692405715327,3.10884874863664,-0.34547975909521,0.732170756365877,0.84890429207723,-5.90239372491381,NS,NS,-0.0261864898326459,0.689180952887063,0.824263173622769,NS,-0.0160708859367128,0.834015812114983,0.926286905629993,-0.0444728103276109,0.554439322029351,-0.0055651788244147,0.964477444042054,TRUE
SLC7A10,0.0193902129797141,5.15074155651674,0.345326093452873,0.73228507927428,0.84890429207723,-5.90244479167306,NS,NS,0.0151496735760139,0.777907043810206,0.883447936951798,NS,0.0320795177440219,0.587260481014062,0.792636130631381,0.0637202272749317,0.497017803603691,-0.0247136277731807,0.737090365261375,FALSE
TRAF3IP2,0.0237013840935709,6.46439085146579,0.345324190483867,0.732286495068763,0.84890429207723,-5.90244542393387,NS,NS,0.0235327979547119,0.715705183271492,0.841284356734973,NS,0.0165374712488412,0.81999309491762,0.919190761456343,-0.0182662255698661,0.853553467085789,0.0654548732995428,0.528203826815629,FALSE
NNT,-0.0585469396462305,7.93314138272189,-0.345262486358787,0.732332402988108,0.84890429207723,-5.90246592323635,NS,NS,-0.0891990941630636,0.544066275004794,0.719253693060666,NS,-0.185993210945809,0.245055490898579,0.526242930410366,0.0211935872879188,0.945651021696992,-0.137880627157247,0.131777419596505,FALSE
MRPS10,-0.0298265501993297,6.62627940047667,-0.344441997128325,0.732942943299698,0.849529762531125,-5.90273816036096,NS,NS,-0.0092655254390545,0.910911265504877,0.956310514410364,NS,-0.0512560157257617,0.573637425279744,0.784867114908467,-0.184256761358867,0.180239440353268,0.123815751719598,0.194323129994192,FALSE
FBXO5,0.0136453686877789,4.10898101906609,0.344120423145798,0.733182280579668,0.849583458374405,-5.90284468295881,NS,NS,0.0119786406423596,0.746253704485629,0.862786030912791,NS,0.0222430746951405,0.593333009720166,0.795263942255901,-0.0126002840909967,0.789024239838079,0.0397571150748256,0.559027386094626,FALSE
DENND2A,0.0224546222196013,5.22628236084209,0.344108657746683,0.73319103770901,0.849583458374405,-5.90284857842101,NS,NS,0.0239560474322476,0.699050550793226,0.830095148753504,NS,0.0513099890839061,0.44238367642658,0.692455211093195,-0.0614897838848903,0.508331621896497,0.105970740537844,0.279520300930492,FALSE
TOP2A,-0.0251956672442658,3.59204017638851,-0.344046249600545,0.73323748945986,0.849583458374405,-5.90286923922419,NS,NS,-0.0288648393518987,0.670340212889438,0.810816526746124,NS,0.0111234573043116,0.88028890733581,0.948426447373161,-0.110525551840983,0.186163971549969,0.0596988607983881,0.620084578849914,FALSE
KHDRBS2,-0.0213778094682166,4.23993189184638,-0.343938259125452,0.733317871562875,0.849583458374405,-5.90290498170799,NS,NS,-0.00523258487551448,0.929865972145688,0.966602016022244,NS,0.001510924668727,0.981216589956565,0.995433901409732,-0.147701831711723,0.151053510046717,0.10430170245772,0.136616865777464,FALSE
GEMIN4,-0.0302752243655863,6.53330692704264,-0.34382572760008,0.733401637041699,0.849583458374405,-5.90294221534262,NS,NS,-0.0383345715675171,0.649456589653792,0.795915067185505,NS,-0.0155329583701234,0.867436915438487,0.942823612987462,0.127896350965452,0.317710755064216,-0.187639801863302,0.117013810490945,FALSE
NIBAN1,-0.0409137269426105,4.97699059395823,-0.343807701743496,0.733415055320705,0.849583458374405,-5.90294817848785,NS,NS,-0.049567717304386,0.641789757045186,0.790019540244525,NS,-0.0204286714493841,0.871190195385792,0.943954904390699,-0.139759119070281,0.226021371264473,0.0574273519599172,0.786126827035055,FALSE
ACSS3,0.0315627208049753,7.78052559557142,0.343649111888346,0.733533111815085,0.84963800451337,-5.9030006283389,NS,NS,0.0280814873725643,0.744772105923356,0.861822119864142,NS,0.0493744159823002,0.610734178347201,0.80645842131955,-0.139256135204396,0.221681888991912,0.201510052038785,0.135430551429661,FALSE
HARS1,0.0249208689878382,6.83054576315971,0.343431022357877,0.733695471513951,0.8496503955887,-5.90307271711553,NS,NS,0.0360435170561682,0.602888002989188,0.763102269253308,NS,-0.00297969076301562,0.96812539455222,0.990594249303768,-0.0500886431815979,0.671090630820461,0.0995476795645754,0.216266428998702,FALSE
ATP2B3,0.0311047875680048,4.41068654330851,0.34339130339725,0.733725042179104,0.8496503955887,-5.90308584120254,NS,NS,0.0106760807096906,0.899625727368494,0.950796911096317,NS,0.0455022004718133,0.63588683670456,0.821854389401597,0.120452820665812,0.448841392329867,-0.0577873882180805,0.482416312721898,FALSE
CHUK,-0.023519350154136,5.13656629800787,-0.343011754977699,0.734007635949749,0.8496503955887,-5.90321117709387,NS,NS,-0.0314133577344692,0.6133851875485,0.770722865798767,NS,-0.0223801088341334,0.758930142303414,0.887729522584901,-0.107329178524139,0.122225459370834,0.059862877050715,0.608504611652115,FALSE
RIOK2,-0.0285803488032217,4.8694823241116,-0.34299624527549,0.734019184545074,0.8496503955887,-5.90321629584249,NS,NS,-0.0148079254963747,0.853068715652185,0.92625962849519,NS,0.0100029522158739,0.905925618209352,0.961064854120306,-0.150867812797585,0.22811213779388,0.0930831995585169,0.362500083263353,FALSE
FOCAD,-0.0244640539260309,5.65108325609386,-0.342978057818704,0.734032727089305,0.8496503955887,-5.90322229805218,NS,NS,-0.00149021399865303,0.982074310199458,0.991538523889086,NS,-0.0483943172597433,0.514650199721971,0.746383063727612,-0.118337381977683,0.331302682187542,0.0689303285743363,0.309636844290272,FALSE
ZMAT4,-0.026727503820293,4.60470901048049,-0.342894909105261,0.734094641478426,0.8496503955887,-5.90324973470332,NS,NS,-0.0314145945086954,0.673922758678611,0.813032065384864,NS,0.0255730088546188,0.732690030248587,0.874901759638548,0.0125928607037816,0.92455213632319,-0.0658472542396524,0.452216965064999,FALSE
SUGCT,-0.0456916525104149,7.12491175102226,-0.342834429029211,0.734139677435705,0.8496503955887,-5.90326968722107,NS,NS,-0.108830991225826,0.389228713234788,0.596823557221187,NS,-0.116897096647355,0.383419925179479,0.6460039218413,0.267794956531674,0.212884128232832,-0.3575788400778,0.00310967417701797,FALSE
ERAL1,0.0205916936111029,7.43353363931244,0.342812680983403,0.734155872161985,0.8496503955887,-5.90327686109885,NS,NS,0.0183098641346829,0.745312407324902,0.862061435569379,NS,0.0277672802896003,0.661482205012522,0.834411802642303,-0.0760998242145661,0.375436671359393,0.11678988736623,0.150563147142075,FALSE
HMGA1,0.0247852733963512,6.7340769509236,0.342685795311374,0.734250360312471,0.8496503955887,-5.90331870700278,NS,NS,0.0250592267891511,0.713404871231685,0.840720850318509,NS,0.00925591276618957,0.903065969052131,0.959359323120302,0.0253283315665133,0.842849463026543,0.0242449859311415,0.748645754914081,TRUE
LRRC32,0.0384700462492569,6.79831682469416,0.342572831819702,0.734334484570876,0.8496503955887,-5.90335594855482,NS,NS,0.0385494927996429,0.7117213340953,0.839563288184938,NS,0.0541303060300172,0.649758734081157,0.829762021438761,0.0387909768790655,0.775408185904054,0.0381507530206209,0.834378468479515,TRUE
UGP2,0.032415157747943,10.2797375228323,0.342560484978831,0.734343679504331,0.8496503955887,-5.90336001829569,NS,NS,0.0381553357887996,0.67331066761222,0.812834053912826,NS,0.0181593667491908,0.856000879062572,0.937950075428987,-0.0180745921122027,0.90761314561949,0.0826473068434956,0.453495677967898,FALSE
TNFRSF10B,-0.0374799202654381,7.40312283364717,-0.342490973008951,0.734395447172725,0.8496503955887,-5.90338292797688,NS,NS,-0.00873498898769302,0.929986070183001,0.966610412759975,NS,-0.0803235512668156,0.477645672131229,0.718388691803402,-0.135664528016531,0.487670051771387,0.0602037456093762,0.451512886536543,FALSE
ANGPTL4,-0.0807245554686082,7.17781737801275,-0.342394010678192,0.734467660075456,0.84965183364802,-5.90341487701818,NS,NS,-0.0855977343025739,0.702433979219204,0.832770084685606,NS,-0.151318670242604,0.540670451419482,0.763584598843228,0.339741429921331,0.241545122432216,-0.499045306239212,0.157240667510716,FALSE
ZNF197,-0.0201031061250296,5.41800571752393,-0.342243420521399,0.734579817309792,0.849693407635005,-5.9034644786177,NS,NS,-0.0265168714495189,0.637232351546921,0.786813707995022,NS,0.00991269572497983,0.866263442857435,0.942329918934693,0.034734915310681,0.721132316309513,-0.0746613417370875,0.326332204306949,FALSE
DDX50,-0.0244598676969077,6.47714640996057,-0.342070603411936,0.734708536171158,0.849693407635005,-5.90352137469862,NS,NS,-0.0309900422659496,0.636157791657776,0.785892176424197,NS,-0.093857509811389,0.12053223504636,0.390064959261811,-0.00319839839174521,0.980099626991011,-0.0456128601178637,0.47236487148232,TRUE
CORO2A,0.0268918654084963,5.50281179624508,0.342059887144063,0.734716518195588,0.849693407635005,-5.90352490184642,NS,NS,0.0189203271401634,0.801191282615869,0.89618443758546,NS,-0.00409745683969403,0.959582713104944,0.986782704113759,0.200554061466609,0.0726666055589574,-0.145884299037074,0.171218415667192,FALSE
MPC2,0.0347716173002772,9.51049135094542,0.341833190433705,0.73488538055881,0.849806604467312,-5.90359949102724,NS,NS,0.0177794357045647,0.850578236241835,0.924813608599333,NS,-0.0023092997725427,0.982462995243685,0.995433901409732,0.101652028035867,0.575460838732589,-0.0317675668499282,0.707321955757397,FALSE
TNS3,-0.0395735535480107,8.4482057405595,-0.341575738220411,0.735077168490834,0.849946287538368,-5.90368414011074,NS,NS,-0.00658525042403506,0.952293677116932,0.976151562648602,NS,-0.0997453971027987,0.393338083097591,0.653590572669638,-0.229734029500838,0.230739730995863,0.149616715894855,0.185750430331458,FALSE
MT1F,0.0563905421011139,12.0329759609363,0.341425118542456,0.735189380032562,0.849993940873958,-5.90373363383227,NS,NS,-0.018002694447738,0.902316778498942,0.952016962385594,NS,0.0782996010259689,0.655662776053716,0.8319979985414,0.285003187166377,0.347224845768627,-0.1710557119179,0.0714709317548161,FALSE
UBAP1,-0.0233119672036032,7.21530611011261,-0.341314149057516,0.735272056013207,0.850007440574557,-5.90377008462576,NS,NS,-0.00825403440058935,0.898329652015583,0.949969650694859,NS,-0.00399105664202895,0.955263954728163,0.985198479677228,-0.104326663825231,0.370549566162265,0.0572893891291374,0.40375106652257,FALSE
PTPN7,0.0316907645039977,4.96200088857741,0.340847769046431,0.735619559973055,0.850113098548488,-5.90392315071742,NS,NS,0.0474628996849392,0.595755245201735,0.758612060181507,NS,0.0743497038975644,0.434163034779688,0.686450059744113,-0.155540838025959,0.259211313247066,0.217967103755741,0.0688615655252873,FALSE
AK1,0.0271530825270923,6.75498595374725,0.340831504263633,0.735631680036557,0.850113098548488,-5.90392848507971,NS,NS,0.0478328483778758,0.531208315365777,0.709700474451409,NS,0.0588497709437927,0.473652665408575,0.715890633792634,-0.13122073957155,0.30588661574755,0.184718874921148,0.0469337027961833,FALSE
ZBTB5,-0.0210839788281658,6.1801836775059,-0.340829476066061,0.735633191397796,0.850113098548488,-5.90392915025015,NS,NS,-0.00888864219596861,0.87755906858445,0.940183697893037,NS,-0.0346453215221958,0.594521573284226,0.795975427796775,-0.0684291273968222,0.541751099192108,0.0260196128600391,0.684309055989832,FALSE
RPS27A,-0.0422933512393237,9.34616736569396,-0.340792969280389,0.73566039550978,0.850113098548488,-5.90394112239411,NS,NS,-0.00950977425164063,0.932832990533092,0.968407190867199,NS,-0.0217235584767364,0.868571876884598,0.943215308276146,-0.153863018642804,0.493668466628609,0.0687070831671994,0.439370743804394,FALSE
ZNF549,-0.0172671807384072,3.95619355807065,-0.340715004654831,0.735718494325166,0.850113098548488,-5.90396668608728,NS,NS,-0.0141624370780523,0.769791844576475,0.878462297518784,NS,-0.0021827598472876,0.967019622762709,0.990431938037056,-0.0716590661987277,0.314268468275282,0.0368471951022175,0.619254485478349,FALSE
SLC19A3,-0.0327329420313167,6.71368657752735,-0.34059956819542,0.735804519865805,0.850130448932004,-5.90400452570644,NS,NS,-0.0433338493778217,0.63281879647317,0.783141061750753,NS,-0.0475700879866983,0.640495569946645,0.82469487668329,0.0111646555808539,0.944155758411366,-0.0764065723087302,0.411055820964969,FALSE
WBP1L,-0.0329931831729146,7.87986076634905,-0.340474047621283,0.735898064241244,0.850156482205555,-5.90404565642804,NS,NS,-0.0733847039577846,0.43009858996753,0.631408990691756,NS,-0.0804016674373764,0.413304872237571,0.670110430727406,0.303725611541997,0.0315356169141066,-0.367994024853566,0.000112076964108026,FALSE
NYNRIN,-0.0753051191920266,6.60458276446552,-0.34014741008353,0.73614151059301,0.850181437613211,-5.90415261891098,NS,NS,-0.0790509155572824,0.703465700754287,0.833273114616634,NS,-0.10460797714206,0.656834529571435,0.832481789967099,-0.283701796907613,0.27964157718542,0.132028310167866,0.708044024392696,FALSE
ANKH,-0.019305072366864,5.83439303374373,-0.34005751312044,0.736208516622561,0.850181437613211,-5.90418203918671,NS,NS,-0.00960640102268088,0.859430955701641,0.930299041741415,NS,-2.03238330977546e-05,0.999723778658474,0.999939685677636,-0.137972920587602,0.0655844420166784,0.0987573276486664,0.132928019482971,FALSE
ALOX12B,0.0183613064094697,3.55161873810411,0.339997316612457,0.7362533861582,0.850181437613211,-5.90420173518363,NS,NS,0.0122384912802503,0.812634994781349,0.902524986042024,NS,-0.00126233732636666,0.981941529811678,0.995433901409732,0.0687213518660097,0.420475888822778,-0.03174180003964,0.633398774022827,FALSE
TMEM156,0.0255439023908434,3.53832274728939,0.339970437158358,0.736273421988317,0.850181437613211,-5.90421052889004,NS,NS,0.0137719488847025,0.830407040810546,0.914005065053218,NS,0.0215297706891511,0.787715942435374,0.901926806823406,-0.0614262468521241,0.253608444687843,0.11207032638257,0.429986289837153,FALSE
CSDC2,0.028168693926783,5.47630869414939,0.339968673681597,0.736274736482941,0.850181437613211,-5.90421110579346,NS,NS,0.0304072962253086,0.701014198563311,0.831741971080782,NS,0.0427447915287446,0.626125760851701,0.815803932741269,0.0178087451086859,0.898696210374166,0.0384757858631567,0.686620148305346,TRUE
HOOK1,-0.0387472228172153,6.0222363887001,-0.339472435598353,0.736644664310667,0.850413821012123,-5.90437332709805,NS,NS,-0.0399767062470827,0.715341035084066,0.841263091162456,NS,-0.0283750508024929,0.815110038041979,0.916721218923304,-0.0325810296733217,0.840753732566956,-0.0448819557920101,0.774040060362827,TRUE
CDCP1,0.0255882212799607,4.66618421867044,0.33935982133185,0.736728623175017,0.850413821012123,-5.90441010822863,NS,NS,0.0019259731584102,0.978407334355539,0.990151530592097,NS,0.00186968729442258,0.981007756381167,0.995424649333198,0.143292712271288,0.260203543518728,-0.0915157365940651,0.237936620124541,FALSE
