gene,module,GS_T2D,GS_p,MM_green,MM_magenta,kME_own,hub
SLC25A1,brown,0.157276231363291,0.338969963191064,0.524204154575713,-0.173944303762146,0.733270054256666,FALSE
SLC25A10,brown,0.299851012746134,0.0636569772147895,0.724039834687803,-0.365024662420682,0.780853394199978,FALSE
SLC25A11,brown,0.12888281887141,0.434240688919726,0.671518959238997,-0.469839341365186,0.821577352094029,FALSE
SLC25A13,blue,-0.074445288582888,0.65241447121104,0.0936024740261862,0.270955470668292,0.413878287705498,FALSE
SLC25A14,grey,-0.32229700214898,0.0453912913986802,-0.2656192381173,0.034931245458449,,FALSE
SLC25A15,blue,-0.426771497765743,0.00674016197358548,-0.275923066559332,0.583135852542578,0.387747042986144,FALSE
SLC25A16,grey,-0.309291098836055,0.055371085700201,-0.221365592433287,-0.0253859808812412,,FALSE
SLC25A17,blue,-0.0412564960225365,0.803074461021643,0.148356917466341,-0.0680405939709275,0.321308738172031,FALSE
SLC25A20,green,0.388016254699337,0.0146546613731027,0.755789112618643,-0.45068097998196,0.755789112618643,FALSE
SLC25A22,turquoise,0.241971231148202,0.137782327844267,0.60300296115909,-0.473084802724014,0.78102356744437,FALSE
SLC25A28,brown,0.243127709034955,0.135852873587471,0.6447152471748,-0.19428886464969,0.7274790795282,FALSE
SLC25A3,brown,0.119277989091871,0.469530241150795,0.358320368767837,-0.0482349285483364,0.716952670598382,FALSE
SLC25A32,blue,-0.127687698343915,0.438549931848341,-0.0799760520849703,0.486478196981753,0.676617174413554,FALSE
SLC25A36,tan,-0.116789088928909,0.478916294049881,-0.569820741147454,0.310034694488853,0.747151985798225,FALSE
SLC25A37,grey,0.0786214023822343,0.634250008145381,-0.0883674025998997,0.147752163688433,,FALSE
SLC25A38,turquoise,0.18021933215393,0.272260737866811,0.377345113788255,-0.044502733265352,0.411316114350374,FALSE
SLC25A4,brown,-0.0740404083635614,0.654186314884032,0.398399968633438,0.0153053840516048,0.750313947704603,FALSE
SLC25A44,blue,0.298536122288807,0.0648851461268885,0.342048892652907,-0.11626302888949,0.135799713949316,FALSE
SLC25A46,blue,-0.125001329151946,0.448321648978184,-0.0752801927674993,0.356093544700746,0.689892051120681,FALSE
SLC25A5,brown,0.24366560209619,0.134962305429995,0.574371249648364,-0.334261585116442,0.736814977927863,FALSE
SLC25A6,brown,0.113996671991546,0.489562737903801,0.444382604736039,-0.297332742483171,0.812145661664687,FALSE
SLC26A1,turquoise,0.274465782894237,0.0908525804939346,0.52236405918573,-0.39122686788003,0.770151232951848,FALSE
SLC26A10P,grey,-0.000510758233812556,0.997537809938884,0.0984500784334351,-0.265781491243987,,FALSE
SLC26A6,turquoise,0.420176123257505,0.00774132294170558,0.669563881718331,-0.641741992080087,0.701893099441745,FALSE
SLC27A2,brown,0.0877939852859049,0.59509797022856,0.710376879353357,-0.242426672615411,0.782429386440308,FALSE
SLC27A3,turquoise,0.030868978166402,0.852014303392794,0.234578148745596,-0.328047452349349,0.522350995874433,FALSE
SLC27A5,darkred,0.0900948543082883,0.58544565438514,0.268043029621217,0.00898940734741397,0.82858207074852,FALSE
SLC28A1,turquoise,0.0572029550228191,0.729423094935306,0.385155254004271,-0.398716784136217,0.468802160503937,FALSE
SLC28A3,black,-0.2453501267215,0.132201287650017,-0.342372978468252,0.146209090623905,0.696223903291824,FALSE
SLC29A1,green,0.233325780706476,0.152852336960154,0.693199369141794,-0.526028060025512,0.693199369141794,FALSE
SLC29A3,red,0.348343538855618,0.0297650055516447,0.121107486042076,-0.143432801410002,0.345118113211925,FALSE
SLC2A1,black,-0.163640590891935,0.319533617341107,-0.550009384074436,0.283462974828505,0.690470027910562,FALSE
SLC2A10,green,0.199663449013883,0.222978705542697,0.649956974530581,-0.411425049616749,0.649956974530581,FALSE
SLC2A2,blue,-0.229118545897036,0.16060616608052,-0.447767682298518,0.602099514627457,0.66762456940307,FALSE
SLC2A3,yellow,-0.120376292136708,0.46541959139983,-0.24619529518603,-0.115749555706339,0.355516377845855,FALSE
SLC2A4,brown,-0.0164179150288361,0.920979027970363,0.273131602822778,-0.00913792859439592,0.316228711688635,FALSE
SLC2A4RG,turquoise,0.213774569556178,0.191296772127349,0.555816448950371,-0.231665248774399,0.734090438141476,FALSE
SLC2A5,grey,0.151534062330794,0.357116298098818,-0.0668223265047743,-0.305959789756549,,FALSE
SLC2A8,brown,0.342500494148169,0.0328141636858724,0.724654991024971,-0.364886931161672,0.731793117024911,FALSE
SLC2A9,grey,-0.0485318535760851,0.769221521826049,0.1132463482964,-0.160838186763131,,FALSE
SLC30A1,blue,0.129781211733091,0.431016862186234,0.0505439774863178,0.124066282562347,0.58560887483328,FALSE
SLC30A3,turquoise,0.134135598725288,0.415581337664906,-0.0562095271619273,-0.26390201358174,0.231038169752738,FALSE
SLC30A5,red,-0.042149023412534,0.798900976110733,-0.0227081162751808,-0.138768013516286,0.552093550045878,FALSE
SLC30A9,pink,-0.0298292151189504,0.856946462648183,0.141292497464541,0.165874524009294,0.656443497326776,FALSE
SLC31A1,blue,-0.225329304919395,0.167830081335696,-0.137215497023624,0.522651715394565,0.613814235424003,FALSE
SLC31A2,blue,-0.177255140850685,0.280356327147942,-0.285048082534914,0.592001684833918,0.480244986442429,FALSE
SLC33A1,pink,-0.0409745838586244,0.804393816390233,0.238161342793992,0.0344546903011816,0.324947168855251,FALSE
SLC34A1,turquoise,0.0218917111672754,0.894761746081317,0.0830734000500982,-0.0325153442938327,0.519889405969575,FALSE
SLC35A1,blue,-0.191717592596303,0.242320428565389,-0.363654618004851,0.533238747013784,0.811928178706511,FALSE
SLC35A2,green,0.383933724805457,0.0158243517893706,0.653605670729881,-0.46511490572713,0.653605670729881,FALSE
SLC35A3,pink,-0.0279746815400239,0.865756712127872,-0.00219763238994587,0.44810533513988,0.591277008824032,FALSE
SLC35B1,green,0.1913965129912,0.243125053366313,0.735818930001955,-0.408237232633214,0.735818930001955,FALSE
SLC35C1,green,0.442581651982861,0.00478249459772626,0.834451178223175,-0.715786313364093,0.834451178223175,TRUE
SLC35D1,brown,-0.0186949626614772,0.910061287230515,0.314688445932183,0.0304288249149665,0.404862501217277,FALSE
SLC35D2,blue,-0.062050201829082,0.707468793510971,-0.340261433469452,0.427973275612478,0.438367976691537,FALSE
SLC35E1,brown,0.151779874971298,0.356327679162245,0.385483351741568,-0.102482183036677,0.379064939239868,FALSE
SLC35E3,blue,-0.335428032094828,0.0368430840321692,-0.318081935326347,0.355742972821832,0.487051486116707,FALSE
SLC35F6,blue,-0.0326017161356187,0.843807392963961,-0.0527524899074137,0.228434899752114,0.561802626703773,FALSE
SLC35G2,blue,-0.373253510165788,0.0192621270556782,-0.487673538552781,0.308889780755711,0.306796513047941,FALSE
SLC35H1,turquoise,0.29677119652142,0.0665630426623278,0.379963624507703,-0.332916074274913,0.653230262503809,FALSE
SLC36A1,greenyellow,0.437900559988562,0.005302738453867,0.616060295662357,-0.473304498265991,0.646067691955705,FALSE
SLC37A1,grey,0.300711346960571,0.0628633989222121,0.485972933456544,-0.457602734616683,,FALSE
SLC37A4,brown,-0.257712369664085,0.113208004413009,0.0337481688347565,0.326251462691365,0.576671092119124,FALSE
SLC38A1,tan,-0.0244652395171794,0.882471870793338,-0.051951928578357,-0.0500329311625216,0.554664302663574,FALSE
SLC38A10,turquoise,0.228677673585773,0.161434877948799,0.547558993079279,-0.379700438215665,0.843090136979018,FALSE
SLC38A12,brown,0.349517033376673,0.0291817096051372,0.698195813768226,-0.519401205567781,0.646554562202484,FALSE
SLC38A2,blue,-0.00912410700110288,0.956037097130408,-0.224899479022732,0.436202729385602,0.541989666977772,FALSE
SLC38A3,brown,-0.0398123443129053,0.809838729018208,0.377920714599975,-0.0675624583280334,0.766685602063256,FALSE
SLC38A4,magenta,-0.111008133403144,0.501090763533061,-0.11094743829922,0.58995599931223,0.58995599931223,FALSE
SLC38A7,green,0.338336784051335,0.0351397540041186,0.64354168297284,-0.500435147158477,0.64354168297284,FALSE
SLC39A1,grey,0.265270787444408,0.102657101944784,0.482141481783157,-0.225935757937063,,FALSE
SLC39A14,blue,0.085142946685822,0.606304760575224,0.143650527020603,0.302928883317297,0.221413648896117,FALSE
SLC39A4,grey,-0.0625782319880643,0.705090879635316,0.034030264010949,-0.0134305896111649,,FALSE
SLC39A6,blue,-0.188068482459956,0.25157115678746,-0.27984074890747,0.297764770102925,0.633277921725874,FALSE
SLC39A7,green,0.448788250736693,0.00416132551318433,0.879836106764294,-0.672741790428897,0.879836106764294,TRUE
SLC39A8,brown,-0.072535179004996,0.660789859889848,0.101444354962231,0.119294631221293,0.309880740959272,FALSE
SLC39A9,red,-0.183643183340547,0.263102581894275,-0.242237851306198,0.0305293725972603,0.843058716377068,FALSE
SLC3A1,magenta,-0.101110368604261,0.540231547172311,-0.286684427212434,0.396021669044007,0.396021669044007,FALSE
SLC3A2,brown,0.193782786144934,0.237187990826487,0.297546960160557,-0.0147060602091498,0.72906034049762,FALSE
SLC41A3,black,-0.00196690783075889,0.990518412292541,-0.0680037112636277,-0.0535212404972575,0.376227781966265,FALSE
SLC43A1,turquoise,0.140929557578825,0.392134545734437,0.44707871542118,-0.147855694249943,0.795680144377928,FALSE
SLC45A2,turquoise,0.224022738274033,0.170374372527354,0.0878869570412771,0.0158919282683185,0.361212855281197,FALSE
SLC46A3,blue,-0.136666866142197,0.406754343569004,0.0773279090532494,0.196352364810233,0.609122357133252,FALSE
SLC47A1,grey,-0.214240974070975,0.190306932657197,-0.117969562347721,0.408434000477608,,FALSE
SLC48A1,brown,0.303040592339445,0.0607541914819578,0.418079503419036,-0.420077589357118,0.335268352986432,FALSE
SLC4A2,turquoise,0.383695261307015,0.0158950392960034,0.833797124433839,-0.606556471548938,0.869164354102991,FALSE
SLC4A3,grey,-0.150798124713893,0.359483635599684,-0.0896833262280877,-0.0563875550541824,,FALSE
SLC4A4,blue,-0.126883548708862,0.441462662086406,-0.330951632933502,0.58184302888159,0.750601684363774,FALSE
SLC4A5,grey,0.0344107362838509,0.835256508704297,-0.121987572208206,0.0384671776386155,,FALSE
SLC50A1,brown,0.0383346808665894,0.816774084923663,0.34042764961027,-0.0369664300656151,0.629359910186775,FALSE
SLC52A2,turquoise,0.25655752054804,0.114889672580558,0.410791224771759,-0.272880096620907,0.735477668027232,FALSE
SLC5A1,lightgreen,0.0638866636588924,0.699210463884418,-0.240560008025401,0.0789684585969871,0.501346815636674,FALSE
SLC5A2,grey60,0.270239702143746,0.0961408332820001,-0.0589255760354508,-0.126583177602163,0.354706264465495,FALSE
SLC5A3,blue,0.182769147769181,0.265420837665842,-0.0632148711476853,0.101239777900286,0.4183837053345,FALSE
SLC5A6,grey,0.109685083797567,0.506237974615276,0.126243547539355,0.199764763796301,,FALSE
SLC61A1,greenyellow,0.171033126489727,0.297854307078062,0.371970070854847,-0.23745216243465,0.608306485318238,FALSE
SLC66A1,purple,0.0226747684419992,0.89101956097339,-0.198142380743783,-0.0428699960327712,0.375659854826223,FALSE
SLC66A2,turquoise,-0.0785720347093976,0.634463535920477,0.00794763760818756,0.14157929289115,0.281426249626252,FALSE
SLC66A3,brown,0.155292732592644,0.345172954850666,0.225357866786475,-0.228081202435606,0.379000559413619,FALSE
SLC67A1,turquoise,0.0913629364730885,0.580155940808446,0.213122299191762,0.0812501252131657,0.446700666181905,FALSE
SLC67A1-AS,grey,0.0644674178325244,0.696605920016423,-0.0928985925492344,-0.0220847270632428,,FALSE
SLC67A2,blue,-0.0931326739967357,0.572809739427904,0.0741150526464113,0.0420268891424697,0.462286987049737,FALSE
SLC68A1,grey,0.352578732824256,0.0277041212534835,0.174423535520151,-0.3662934824475,,FALSE
SLC6A1,grey,0.126450940606287,0.443034006039983,0.254690497056278,0.00215331025048789,,FALSE
SLC6A12,turquoise,0.0775325719320461,0.638966228240764,0.0897128245141938,0.0769763881135747,0.317604535114356,FALSE
SLC6A13,grey,-0.391420741131993,0.0137359073759504,-0.234305300037127,0.364830190725429,,FALSE
SLC6A16,magenta,-0.330528927300909,0.0398639333277774,-0.739369969335754,0.683924077007252,0.683924077007252,FALSE
SLC6A2,turquoise,0.212512320938144,0.193993812935109,0.209454343178468,-0.102254364780775,0.526939693255714,FALSE
SLC6A3,turquoise,0.3379717675229,0.0353499001297376,0.276190993877829,-0.351729090042173,0.527745288768676,FALSE
SLC6A6,grey60,0.058706464530081,0.722589617078556,0.0636881463537901,-0.397139599260375,0.643169051614454,FALSE
SLC6A8,grey,0.17184410366985,0.29553483349424,-0.116856430879188,-0.107485289134072,,FALSE
SLC75A1,turquoise,0.281190450119864,0.0829036251515694,0.541878364686357,-0.641477305802077,0.793838822089199,FALSE
SLC7A10,grey,0.171459382777497,0.296633722880441,-0.108201446024869,-0.184421436487226,,FALSE
SLC7A5,turquoise,0.42528148735804,0.0069560095789898,0.405523331831235,-0.334858079926493,0.661184335281397,FALSE
SLC7A6,grey60,-0.00940317055606511,0.954693844510574,-0.161069384754064,-0.0315500983220741,0.783435342163339,FALSE
SLC7A7,lightyellow,0.0464034766713544,0.779084518928673,-0.0829276703191318,0.0276609138137091,0.752403924898072,FALSE
SLC7A8,grey60,0.189711142577257,0.24737810193289,0.195237791242998,-0.24869009296439,0.576164142917476,FALSE
SLC7A9,blue,-0.383286031730718,0.0160169670735626,-0.50074675984671,0.633073540968672,0.546611150094248,FALSE
SLC8A1,black,-0.122328524192164,0.458160507580533,-0.0527663265415078,-0.22725330328472,0.574424954413143,FALSE
SLC8B1,grey,0.25855590965237,0.111991457063957,0.269899624442223,-0.250780816263644,,FALSE
SLC9A1,grey60,0.0879089783055524,0.594613916342735,0.0413006180014985,-0.317359493035184,0.536527263678715,FALSE
SLC9A6,blue,-0.0802581523895487,0.627187259331555,-0.126990025709954,0.286475055424694,0.824688028202631,FALSE
SLC9A8,brown,-0.0856386035264485,0.604202591436348,0.148428761642423,0.0656218445377392,0.390766558153879,FALSE
SLC9D1,turquoise,0.296936522372276,0.0664044296550475,0.370989416761652,-0.350252596656973,0.399894014753544,FALSE
SLCO1A2,yellow,-0.290681962682574,0.0726163502649622,-0.564038488147323,0.544175752460483,0.200667258552655,FALSE
SLCO1B1,blue,-0.0449826361908803,0.785687900262729,-0.266180171038712,0.600163146836663,0.550800258289909,FALSE
SLCO1B3,magenta,-0.26026206164454,0.109561107407291,-0.293316912983926,0.613109482809047,0.613109482809047,FALSE
SLCO2A1,black,-0.081551185482352,0.621630714326139,-0.260372632977406,0.0174127225722569,0.620853501568957,FALSE
SLCO2B1,brown,-0.0346846987727754,0.833963142899659,0.297378900694713,0.0646667260409429,0.675376930634093,FALSE
SLCO3A1,black,0.109194061770829,0.508155014022416,0.0741760944064116,-0.391908940946353,0.635893755797863,FALSE
SLCO4A1,turquoise,0.477198786324025,0.00212825454479048,0.379364297048102,-0.375965267928569,0.316427088921584,FALSE
SLF2,grey,-0.0251049114581077,0.879421211573996,0.15426353815119,-0.183544323339983,,FALSE
SLIRP,blue,-0.370093424935142,0.0203918437112778,-0.216922042693056,0.479999535487462,0.678382723586179,FALSE
SLIT2,salmon,0.0653684765395788,0.692571675754394,0.201413679925483,-0.415654230856778,0.750742049542403,FALSE
SLIT3,black,-0.130913015868592,0.426974466735399,-0.277451025236916,-0.103463527604626,0.860171531906045,FALSE
SLK,blue,-0.117068148139357,0.477859051329949,-0.365118663218915,0.295281345354164,0.617123873456245,FALSE
SLPI,grey,-0.269382491571481,0.0972417291497549,-0.200259157356281,0.0281819967314966,,FALSE
SLTM,royalblue,-0.118915254967233,0.470892070788579,-0.29593104563211,0.41752301804815,0.783061633219209,FALSE
SLURP1,grey,0.0778505098900643,0.637587635969486,-0.00779585960213717,-0.20638237773679,,FALSE
SMAD1,brown,0.126287144981647,0.443629752895664,0.483813523015582,-0.25910388352278,0.685730922778073,FALSE
SMAD2,yellow,-0.0386769190456437,0.815166558353593,-0.243208617818799,0.252541764008685,0.364771276150184,FALSE
SMAD3,turquoise,0.236353850434686,0.147443166080333,0.192622136526275,-0.216093671112209,0.429400600430374,FALSE
SMAD6,turquoise,0.459822956613055,0.00322872766063295,0.195655580449462,-0.313163948025235,0.372629642807485,FALSE
SMAD7,turquoise,0.28015445977082,0.0840917093135063,0.103792491969542,-0.129119497353289,0.312684004389166,FALSE
SMAD9,midnightblue,0.134129359590912,0.415603227770127,0.0870555179710281,-0.280005684876888,0.436305174239113,FALSE
SMAGP,blue,-0.137872590195622,0.40258777556906,-0.364612274309843,0.226072369808558,0.584209415352655,FALSE
SMAP1,blue,-0.186865899650903,0.254670832324766,-0.358450872250124,0.349228153156706,0.860402981697538,FALSE
SMARCA1,magenta,-0.25529416677665,0.116750846982443,-0.609886316371547,0.608867392641875,0.608867392641875,FALSE
SMARCA2,blue,-0.0999694233244076,0.544835764303497,-0.267676106299691,0.581647751561527,0.509741563228353,FALSE
SMARCA4,turquoise,0.272217216612758,0.093637644737048,0.610805388468426,-0.510914051530852,0.565833201786794,FALSE
SMARCA5,yellow,-0.207868331620756,0.204146658459851,-0.374916520241736,0.372878496351607,0.7721287287749,FALSE
SMARCAL1,brown,0.132484624008142,0.421396545043153,0.601483299785805,-0.42435916091343,0.634613122809117,FALSE
SMARCB1,turquoise,0.244534003883603,0.13353366637536,0.695526500773598,-0.511033754098604,0.787335051172274,FALSE
SMARCC1,blue,-0.145374249878575,0.377221005310964,-0.240307798361535,0.26199668898732,0.631710617847345,FALSE
SMARCC2,turquoise,0.358921413047245,0.024839381173067,0.366303182414013,-0.257648004326181,0.556279160487781,FALSE
SMARCD1,red,0.0208479536858239,0.899753282303475,-0.295617391247206,0.152680087848584,0.696730013344771,FALSE
SMARCD3,turquoise,0.168429949027703,0.305378215583661,0.172594312373095,-0.303036436956764,0.510487931347762,FALSE
SMARCE1,blue,-0.163133678423873,0.321055544053886,-0.44521431145831,0.470062810055666,0.825053106268438,FALSE
SMC1A,blue,-0.0651172542433964,0.693695620348733,-0.15572448985959,0.249714813234562,0.802842001637167,FALSE
SMC4,blue,-0.223935437876439,0.17054535554486,-0.0932866539625675,0.200982780970904,0.7353563103836,FALSE
SMC5,yellow,-0.381708721041468,0.0164943175375414,-0.487838681270762,0.372914877017213,0.755518173974728,FALSE
SMC6,yellow,-0.089608491260838,0.587480164249251,-0.207234088190324,0.0634694998668249,0.521872803767616,FALSE
SMCO4,brown,0.236611697311968,0.146989130690303,0.591281568728099,-0.409333366224069,0.418870945306209,FALSE
SMG5,turquoise,0.257933461614426,0.112888186271678,0.59039066300847,-0.558632954063325,0.705796644430908,FALSE
